Player,Pos,Country,Age,impact_score_raw,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Emil Holm,"DF,MF",Sweden,26.0794,-3.23198233884852,64.0,72.0,1300000.0,3000.0,78.0,58.0,54.0,59.0,58.0,76.0,57.0,57.0,57.0,59.0,37.0,62.0,75.0,80.0,57.0,57.0,59.0,68.0,78.0,75.0,81.0,60.0,64.0,55.0,56.0,45.0,49.0,58.0,60.0,55.0,7.0,12.0,11.0,5.0,9.0
Alexander Isak,FW,Sweden,26.7201,-1.7095992119124277,82.0,86.0,45000000.0,37000.0,84.0,82.0,68.0,79.0,29.0,69.0,61.0,83.0,77.0,79.0,57.0,82.0,82.0,85.0,79.0,81.0,66.0,84.0,71.0,70.0,75.0,77.0,52.0,29.0,86.0,76.0,77.0,25.0,21.0,18.0,7.0,6.0,9.0,7.0,11.0
Herman Johansson,MF,Sweden,28.6516,-1.607680688578811,54.0,60.0,170000.0,650.0,55.0,53.0,39.0,46.0,24.0,69.0,27.0,55.0,66.0,44.0,29.0,42.0,54.0,55.0,57.0,49.0,60.0,52.0,71.0,70.0,74.0,49.0,53.0,17.0,54.0,48.0,49.0,18.0,21.0,21.0,8.0,8.0,6.0,8.0,11.0
Viktor Johansson,GK,Sweden,27.7392,-3.799159678774524,65.0,67.0,800000.0,1000.0,81.0,52.0,56.0,61.0,55.0,74.0,60.0,50.0,41.0,61.0,39.0,62.0,77.0,84.0,70.0,60.0,61.0,68.0,69.0,85.0,75.0,46.0,59.0,56.0,56.0,48.0,45.0,60.0,53.0,54.0,8.0,13.0,16.0,6.0,9.0
Jesper Karlström,MF,Sweden,30.9719,-2.293855633023936,69.0,72.0,1600000.0,5000.0,67.0,54.0,64.0,66.0,66.0,81.0,62.0,51.0,62.0,66.0,59.0,65.0,71.0,63.0,65.0,66.0,67.0,58.0,70.0,85.0,80.0,59.0,80.0,66.0,56.0,61.0,64.0,66.0,67.0,67.0,11.0,8.0,10.0,11.0,16.0
Gustaf Lagerbielke,DF,Sweden,26.1697,-1.8283572034505016,55.0,66.0,275000.0,600.0,62.0,24.0,41.0,49.0,54.0,57.0,34.0,18.0,56.0,48.0,28.0,50.0,61.0,62.0,48.0,52.0,58.0,40.0,69.0,57.0,57.0,18.0,55.0,54.0,29.0,29.0,46.0,55.0,54.0,53.0,9.0,11.0,11.0,14.0,12.0
Victor Lindelöf,DF,Sweden,31.9008,-0.4275591038750421,80.0,82.0,23000000.0,105000.0,63.0,51.0,73.0,72.0,81.0,78.0,62.0,42.0,76.0,70.0,59.0,77.0,61.0,65.0,62.0,83.0,60.0,72.0,77.0,77.0,76.0,52.0,83.0,82.0,51.0,72.0,83.0,82.0,81.0,78.0,12.0,16.0,8.0,7.0,9.0
Gustaf Nilsson,FW,Sweden,29.052,-2.0818400734040767,64.0,70.0,925000.0,2000.0,77.0,62.0,48.0,59.0,27.0,71.0,35.0,63.0,68.0,61.0,38.0,62.0,73.0,80.0,44.0,59.0,48.0,67.0,50.0,69.0,79.0,56.0,59.0,20.0,60.0,53.0,55.0,23.0,25.0,19.0,6.0,7.0,8.0,16.0,14.0
Kristoffer Nordfeldt,GK,Sweden,36.9665,1.1918912115347555,75.0,75.0,2800000.0,7000.0,74.0,61.0,64.0,70.0,60.0,71.0,11.0,13.0,13.0,14.0,11.0,24.0,52.0,49.0,58.0,75.0,46.0,52.0,83.0,33.0,74.0,12.0,24.0,23.0,15.0,34.0,50.0,17.0,13.0,15.0,74.0,71.0,69.0,75.0,76.0
Benjamin Nygren,"FW,MF",Sweden,24.9254,0.1042039073699968,67.0,76.0,2200000.0,4000.0,64.0,65.0,65.0,67.0,20.0,59.0,65.0,68.0,52.0,68.0,51.0,71.0,60.0,68.0,62.0,60.0,64.0,58.0,69.0,65.0,66.0,65.0,32.0,14.0,67.0,64.0,62.0,18.0,16.0,18.0,6.0,10.0,6.0,12.0,8.0
Ken Sema,"FW,MF",Sweden,32.6954,-2.0758694758756127,73.0,73.0,3200000.0,43000.0,78.0,66.0,71.0,74.0,60.0,68.0,74.0,63.0,37.0,76.0,72.0,74.0,76.0,79.0,72.0,70.0,77.0,77.0,49.0,72.0,70.0,68.0,64.0,64.0,70.0,72.0,62.0,60.0,66.0,59.0,7.0,11.0,10.0,16.0,7.0
Eric Smith,"DF,MF",Sweden,29.4216,-4.110920389595676,67.0,72.0,1400000.0,5000.0,63.0,56.0,61.0,62.0,61.0,75.0,43.0,50.0,51.0,61.0,58.0,64.0,61.0,65.0,64.0,62.0,56.0,74.0,61.0,74.0,80.0,61.0,69.0,63.0,55.0,64.0,60.0,65.0,60.0,56.0,12.0,12.0,13.0,7.0,11.0
Carl Starfelt,DF,Sweden,31.0274,0.0086933088024695,69.0,73.0,1700000.0,21000.0,70.0,28.0,52.0,63.0,69.0,76.0,27.0,25.0,68.0,63.0,24.0,64.0,68.0,71.0,55.0,66.0,63.0,38.0,66.0,74.0,81.0,23.0,67.0,67.0,32.0,52.0,68.0,69.0,70.0,69.0,8.0,15.0,13.0,7.0,8.0
Elliot Stroud,MF,Sweden,23.9692,-1.1941331654534189,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Mattias Svanberg,MF,Sweden,27.4298,-0.1655798156336375,73.0,80.0,6000000.0,22000.0,77.0,66.0,74.0,76.0,62.0,68.0,68.0,64.0,32.0,76.0,63.0,78.0,74.0,79.0,76.0,66.0,67.0,71.0,63.0,72.0,68.0,72.0,65.0,70.0,58.0,75.0,73.0,62.0,67.0,61.0,7.0,6.0,13.0,8.0,12.0
Daniel Svensson,"DF,MF",Sweden,24.3258,-1.3809136859887494,58.0,70.0,475000.0,1000.0,75.0,42.0,52.0,59.0,51.0,57.0,55.0,38.0,44.0,57.0,42.0,59.0,76.0,74.0,74.0,52.0,60.0,52.0,66.0,55.0,60.0,40.0,50.0,51.0,51.0,49.0,52.0,52.0,53.0,52.0,15.0,12.0,12.0,9.0,9.0
Jacob Widell Zetterström,GK,Sweden,27.9172,-2.5151557059344,58.0,66.0,400000.0,850.0,74.0,61.0,64.0,70.0,60.0,71.0,13.0,17.0,13.0,12.0,14.0,13.0,16.0,27.0,19.0,45.0,26.0,42.0,33.0,17.0,60.0,9.0,18.0,13.0,6.0,25.0,36.0,6.0,13.0,11.0,60.0,58.0,56.0,57.0,58.0
Besfort Zeneli,MF,Sweden,23.553,-1.119031766513795,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Michel Aebischer,MF,Switzerland,29.4271,-0.0278974591231636,75.0,80.0,8500000.0,15000.0,72.0,65.0,75.0,75.0,65.0,75.0,69.0,66.0,62.0,75.0,65.0,76.0,73.0,71.0,75.0,71.0,72.0,68.0,68.0,89.0,72.0,69.0,65.0,69.0,68.0,74.0,70.0,65.0,64.0,61.0,10.0,9.0,15.0,9.0,15.0
Manuel Akanji,DF,Switzerland,30.8953,-0.7540337532000287,80.0,83.0,25000000.0,54000.0,81.0,48.0,67.0,74.0,81.0,77.0,53.0,38.0,78.0,74.0,59.0,75.0,77.0,84.0,69.0,81.0,65.0,75.0,83.0,72.0,80.0,48.0,74.0,81.0,37.0,65.0,76.0,82.0,82.0,76.0,10.0,9.0,13.0,6.0,9.0
Zeki Amdouni,"FW,MF",Switzerland,25.5175,-2.4020142218203686,64.0,75.0,1300000.0,3000.0,69.0,66.0,61.0,64.0,46.0,67.0,57.0,65.0,63.0,65.0,60.0,66.0,68.0,70.0,63.0,52.0,67.0,68.0,70.0,67.0,69.0,72.0,59.0,47.0,63.0,68.0,62.0,43.0,42.0,45.0,6.0,9.0,8.0,14.0,14.0
Aurèle Amenda,DF,Switzerland,22.8624,-2.349120759121343,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Eray Cömert,DF,Switzerland,28.3477,-1.1279021150188462,71.0,82.0,3900000.0,8000.0,78.0,44.0,54.0,56.0,70.0,76.0,36.0,23.0,67.0,41.0,54.0,68.0,74.0,81.0,70.0,67.0,67.0,76.0,85.0,73.0,80.0,64.0,69.0,68.0,33.0,43.0,60.0,70.0,72.0,73.0,6.0,8.0,5.0,7.0,6.0
Nico Elvedi,DF,Switzerland,29.6954,-0.3455074174491306,79.0,83.0,22500000.0,26000.0,74.0,39.0,63.0,68.0,80.0,77.0,65.0,30.0,79.0,67.0,29.0,72.0,66.0,81.0,64.0,77.0,55.0,50.0,80.0,75.0,80.0,45.0,72.0,82.0,53.0,59.0,65.0,77.0,84.0,78.0,9.0,15.0,10.0,12.0,9.0
Breel Embolo,FW,Switzerland,29.3203,1.1255400703086889,77.0,82.0,16000000.0,27000.0,85.0,73.0,70.0,74.0,51.0,82.0,63.0,69.0,71.0,77.0,51.0,74.0,83.0,86.0,67.0,76.0,67.0,84.0,73.0,79.0,85.0,71.0,78.0,44.0,82.0,72.0,74.0,40.0,63.0,38.0,13.0,6.0,7.0,7.0,12.0
Christian Fassnacht,"FW,MF",Switzerland,32.5804,2.5130130245637643,75.0,75.0,6000000.0,17000.0,82.0,70.0,69.0,74.0,37.0,71.0,68.0,73.0,78.0,74.0,68.0,76.0,79.0,84.0,74.0,72.0,68.0,68.0,91.0,75.0,78.0,66.0,43.0,35.0,77.0,71.0,69.0,32.0,32.0,25.0,12.0,13.0,13.0,12.0,6.0
Remo Freuler,MF,Switzerland,34.1561,4.278728815898512,80.0,80.0,20500000.0,58000.0,69.0,71.0,77.0,78.0,75.0,73.0,72.0,68.0,41.0,78.0,70.0,81.0,68.0,69.0,69.0,83.0,62.0,73.0,55.0,87.0,69.0,75.0,72.0,79.0,78.0,79.0,83.0,80.0,79.0,73.0,12.0,8.0,9.0,14.0,13.0
Cedric Itten,"FW,MF",Switzerland,29.4545,0.234226836248654,71.0,77.0,3000000.0,29000.0,68.0,72.0,60.0,66.0,36.0,74.0,65.0,74.0,73.0,66.0,39.0,69.0,71.0,65.0,59.0,67.0,63.0,73.0,78.0,71.0,81.0,66.0,59.0,29.0,73.0,57.0,65.0,28.0,35.0,36.0,9.0,9.0,9.0,7.0,7.0
Luca Jaquez,DF,Switzerland,23.0246,0.440473141676292,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ardon Jashari,MF,Switzerland,23.8652,-8.12261105690363,53.0,71.0,240000.0,800.0,54.0,47.0,54.0,61.0,40.0,53.0,42.0,42.0,46.0,64.0,45.0,58.0,64.0,45.0,63.0,47.0,69.0,53.0,54.0,38.0,64.0,52.0,46.0,35.0,46.0,52.0,61.0,40.0,39.0,42.0,8.0,7.0,14.0,13.0,5.0
Marvin Keller,GK,Switzerland,23.9391,0.6406197473634085,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Gregor Kobel,GK,Switzerland,28.512,-1.605377714632347,79.0,84.0,21500000.0,36000.0,74.0,61.0,64.0,70.0,60.0,71.0,13.0,10.0,13.0,24.0,12.0,34.0,26.0,26.0,34.0,77.0,24.0,58.0,44.0,21.0,81.0,10.0,24.0,14.0,10.0,55.0,66.0,15.0,15.0,15.0,80.0,78.0,77.0,74.0,83.0
Johan Manzambi,MF,Switzerland,20.6571,-0.9752674877057934,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Miro Muheim,"DF,MF",Switzerland,28.2163,-4.556614067980187,69.0,76.0,2700000.0,5000.0,73.0,55.0,65.0,65.0,65.0,67.0,68.0,51.0,58.0,63.0,51.0,66.0,74.0,72.0,69.0,67.0,71.0,63.0,57.0,75.0,67.0,58.0,58.0,64.0,66.0,66.0,60.0,69.0,64.0,62.0,11.0,14.0,10.0,8.0,7.0
Yvon Mvogo,GK,Switzerland,32.0137,0.5541779253221131,76.0,79.0,7500000.0,43000.0,74.0,61.0,64.0,70.0,60.0,71.0,13.0,10.0,24.0,18.0,20.0,27.0,43.0,41.0,58.0,71.0,57.0,56.0,71.0,28.0,74.0,14.0,37.0,13.0,13.0,58.0,30.0,28.0,18.0,12.0,78.0,74.0,75.0,73.0,79.0
Dan Ndoye,MF,Switzerland,25.627,1.6961587210494593,69.0,78.0,3100000.0,11000.0,78.0,64.0,63.0,71.0,34.0,60.0,65.0,64.0,52.0,72.0,57.0,70.0,78.0,78.0,73.0,64.0,72.0,70.0,58.0,59.0,63.0,61.0,56.0,29.0,67.0,64.0,63.0,34.0,33.0,31.0,10.0,14.0,10.0,15.0,12.0
Noah Okafor,"FW,MF",Switzerland,26.0493,-1.86839993319762,71.0,80.0,4200000.0,13000.0,84.0,67.0,63.0,73.0,32.0,74.0,68.0,68.0,63.0,75.0,43.0,74.0,84.0,84.0,85.0,66.0,51.0,68.0,71.0,72.0,84.0,67.0,53.0,20.0,63.0,58.0,57.0,40.0,25.0,20.0,14.0,14.0,11.0,6.0,5.0
Fabian Rieder,"FW,MF",Switzerland,24.3149,-1.6167232434471766,64.0,80.0,1500000.0,2000.0,70.0,54.0,64.0,69.0,49.0,60.0,54.0,52.0,41.0,70.0,62.0,70.0,71.0,70.0,70.0,52.0,82.0,62.0,59.0,65.0,62.0,55.0,48.0,52.0,56.0,65.0,59.0,45.0,53.0,52.0,13.0,9.0,12.0,13.0,11.0
Ricardo Rodríguez,DF,Switzerland,33.794,3.723168611852268,76.0,76.0,7000000.0,38000.0,71.0,67.0,74.0,74.0,75.0,74.0,78.0,58.0,64.0,74.0,81.0,76.0,69.0,72.0,71.0,72.0,70.0,78.0,73.0,74.0,74.0,72.0,74.0,77.0,64.0,66.0,77.0,74.0,77.0,75.0,14.0,13.0,14.0,14.0,11.0
Djibril Sow,MF,Switzerland,29.3422,-0.3678493769121372,77.0,80.0,14500000.0,25000.0,79.0,64.0,77.0,76.0,75.0,79.0,70.0,61.0,63.0,75.0,62.0,78.0,76.0,81.0,75.0,76.0,71.0,69.0,73.0,85.0,76.0,65.0,79.0,78.0,72.0,74.0,77.0,75.0,77.0,72.0,6.0,12.0,9.0,7.0,8.0
Ruben Vargas,MF,Switzerland,27.8487,1.243290427698163,75.0,83.0,12500000.0,20000.0,83.0,69.0,67.0,79.0,54.0,65.0,68.0,68.0,66.0,78.0,48.0,77.0,88.0,79.0,91.0,72.0,90.0,72.0,85.0,78.0,62.0,73.0,49.0,48.0,71.0,64.0,63.0,59.0,51.0,45.0,12.0,7.0,5.0,6.0,11.0
Silvan Widmer,"DF,MF",Switzerland,33.2683,0.0504348979596388,75.0,75.0,5000000.0,22000.0,78.0,61.0,69.0,73.0,71.0,78.0,73.0,57.0,67.0,73.0,56.0,73.0,77.0,79.0,75.0,72.0,67.0,73.0,85.0,88.0,77.0,62.0,64.0,70.0,68.0,65.0,72.0,72.0,72.0,69.0,10.0,8.0,7.0,5.0,14.0
Granit Xhaka,MF,Switzerland,33.7036,0.813172620029022,79.0,79.0,15500000.0,80000.0,50.0,64.0,79.0,69.0,69.0,80.0,71.0,50.0,62.0,66.0,77.0,80.0,48.0,52.0,49.0,73.0,61.0,90.0,33.0,84.0,79.0,75.0,91.0,71.0,62.0,78.0,67.0,71.0,68.0,68.0,7.0,8.0,11.0,7.0,13.0
Denis Zakaria,DF,Switzerland,29.5558,-0.9644552432819616,80.0,86.0,30500000.0,28000.0,83.0,64.0,72.0,75.0,80.0,84.0,67.0,66.0,67.0,76.0,46.0,76.0,79.0,86.0,67.0,82.0,64.0,73.0,66.0,81.0,87.0,63.0,85.0,80.0,65.0,73.0,83.0,81.0,82.0,79.0,12.0,12.0,7.0,13.0,11.0
Ali Abdi,"DF,MF",Tunisia,32.4736,0.3690023851564143,70.0,71.0,1700000.0,4000.0,83.0,59.0,65.0,68.0,60.0,72.0,67.0,58.0,65.0,66.0,44.0,69.0,81.0,85.0,71.0,72.0,66.0,65.0,68.0,83.0,68.0,60.0,67.0,59.0,70.0,65.0,68.0,57.0,61.0,61.0,13.0,13.0,13.0,10.0,9.0
Elias Achouri,"FW,MF",Tunisia,27.3313,-1.5983112489642486,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Adem Arous,DF,Tunisia,21.9008,-0.8990537853047901,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Khalil Ayari,FW,Tunisia,21.3532,-1.079111187426467,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Sabri Ben Hassen,GK,Tunisia,29.9938,2.05657995962623,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Mortadha Ben Ouanes,"DF,MF",Tunisia,31.9418,-0.4001144550878909,63.0,64.0,525000.0,3000.0,67.0,32.0,55.0,56.0,64.0,61.0,57.0,30.0,46.0,67.0,33.0,39.0,68.0,67.0,56.0,52.0,62.0,28.0,63.0,67.0,58.0,31.0,62.0,62.0,56.0,47.0,48.0,67.0,68.0,67.0,14.0,15.0,8.0,13.0,12.0
Anis Ben Slimane,MF,Tunisia,25.2382,-1.3745802015534525,65.0,75.0,1600000.0,3000.0,63.0,57.0,61.0,68.0,55.0,71.0,45.0,56.0,50.0,68.0,51.0,72.0,64.0,63.0,61.0,61.0,64.0,62.0,64.0,68.0,77.0,59.0,60.0,54.0,65.0,67.0,63.0,53.0,58.0,54.0,11.0,12.0,8.0,5.0,14.0
Dylan Bronn,DF,Tunisia,30.9774,0.7080464241378286,75.0,78.0,6500000.0,17000.0,66.0,61.0,67.0,65.0,76.0,76.0,65.0,56.0,73.0,63.0,53.0,68.0,65.0,66.0,63.0,73.0,61.0,74.0,75.0,73.0,78.0,64.0,75.0,75.0,56.0,65.0,71.0,76.0,76.0,76.0,6.0,10.0,9.0,7.0,9.0
Mouhib Chamakh,GK,Tunisia,24.794,-3.699201262871054,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Firas Chaouat,FW,Tunisia,30.0931,0.6854886344042745,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Raed Chikhaoui,DF,Tunisia,22.0055,-2.92657915581144,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Aymen Dahmen,GK,Tunisia,29.3669,1.33075161552512,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Rayan Elloumi,FW,Tunisia,18.731,-1.7256140294400242,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ismaël Gharbi,MF,Tunisia,22.1697,1.084533547903531,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Mohamed Amine Ben Hamida,DF,Tunisia,30.4873,-0.9950178719405084,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Rani Khedira,"DF,MF",Tunisia,32.3696,0.048112480510814,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Hadj Mahmoud,MF,Tunisia,26.1314,-0.3993173708613254,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Hazem Mastouri,FW,Tunisia,28.9802,0.686573774876419,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Hannibal Mejbri,MF,Tunisia,23.386,-0.140303931595808,62.0,84.0,1300000.0,6000.0,69.0,51.0,61.0,64.0,52.0,58.0,59.0,50.0,42.0,64.0,46.0,62.0,69.0,69.0,76.0,62.0,62.0,54.0,40.0,62.0,53.0,50.0,70.0,52.0,64.0,62.0,65.0,50.0,56.0,52.0,9.0,5.0,10.0,11.0,7.0
Moutaz Neffati,DF,Tunisia,21.7666,-0.0870414472059357,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Omar Rekik,DF,Tunisia,24.4736,-3.699201262871054,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Elias Saad,"FW,MF",Tunisia,26.4545,1.0855342388134055,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ellyes Skhiri,MF,Tunisia,31.0876,-0.548713733126217,77.0,79.0,11500000.0,26000.0,58.0,69.0,69.0,73.0,77.0,73.0,67.0,69.0,73.0,73.0,55.0,76.0,61.0,55.0,74.0,73.0,64.0,75.0,75.0,91.0,65.0,72.0,69.0,84.0,62.0,65.0,69.0,78.0,75.0,72.0,15.0,14.0,8.0,14.0,14.0
Montassar Talbi,DF,Tunisia,28.0438,-1.293909229294963,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Sebastian Tounekti,"FW,MF",Tunisia,23.9117,-0.3172246539356842,60.0,74.0,575000.0,500.0,73.0,53.0,53.0,64.0,25.0,48.0,53.0,55.0,30.0,63.0,38.0,60.0,75.0,72.0,80.0,54.0,79.0,53.0,46.0,53.0,51.0,52.0,35.0,27.0,58.0,55.0,59.0,23.0,22.0,27.0,9.0,6.0,6.0,5.0,10.0
Yan Valery,"DF,MF",Tunisia,27.2984,0.1336856182179659,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Samet Akaydın,DF,Türkiye,32.2464,0.9130832977703656,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
